,dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise
34271,170524_1030_101/,G0018597.jpg,2990,952,3048,1020,26.999452590942386,18.50497436523437,-16.051565170288086,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34272,170524_1030_101/,G0018597.jpg,355,1334,479,1478,0.2391432076692581,-27.144737243652344,-10.327231407165527,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34273,170524_1030_101/,G0018597.jpg,1339,1012,1427,1115,22.59239196777344,-17.979164123535156,4.867302894592285,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34274,170524_1030_101/,G0018597.jpg,3657,987,3733,1076,-2.6027276515960693,-2.0586838722229004,-9.430401802062988,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34275,170524_1030_101/,G0018597.jpg,2853,1095,2926,1180,51.1325569152832,50.76228332519531,-21.12547492980957,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34276,170524_1030_101/,G0018597.jpg,2646,903,2710,978,40.33366394042969,19.571231842041016,-10.61788845062256,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34277,170524_1030_101/,G0018598.jpg,2727,1582,2857,1733,18.2365665435791,-0.010882342234253885,-4.633214950561523,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34278,170524_1030_101/,G0018598.jpg,1958,1100,2033,1187,13.636128425598145,3.335865020751953,-1.427354335784912,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34279,170524_1030_101/,G0018598.jpg,2979,939,3038,1008,17.392189025878903,9.72483730316162,-5.10845947265625,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34280,170524_1030_101/,G0018598.jpg,2974,1382,3079,1504,11.746955871582033,4.439355373382568,-5.791389465332031,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34281,170524_1030_101/,G0018598.jpg,2624,1187,2710,1286,-0.7686848640441895,13.48207187652588,0.9850953817367554,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34282,170524_1030_101/,G0018598.jpg,2358,953,2419,1024,-1.4122980833053589,-2.6212587356567383,-0.802891194820404,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34283,170524_1030_101/,G0018598.jpg,2381,1053,2455,1138,11.297929763793945,0.09533556550741196,-6.854806900024414,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34284,170524_1030_101/,G0018598.jpg,1425,1326,1543,1464,16.008365631103516,-11.355854034423828,-12.524359703063965,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34285,170524_1030_101/,G0018598.jpg,2195,937,2262,1014,8.200074195861816,-4.535370826721191,-3.848667860031128,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34286,170524_1030_101/,G0018598.jpg,1726,875,1784,942,4.535616874694824,1.821471929550171,-3.903234243392944,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34287,170524_1030_101/,G0018598.jpg,567,1015,659,1121,13.130784034729006,-10.133028030395508,12.278522491455078,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34288,170524_1030_101/,G0018598.jpg,731,1318,855,1462,-5.903658390045166,0.7899022698402405,-8.920953750610352,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34289,170524_1030_101/,G0018598.jpg,1876,963,1936,1034,6.5532684326171875,3.996551990509033,-13.753803253173828,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34290,170524_1030_101/,G0018598.jpg,2682,1417,2797,1551,5.052437782287598,7.2674560546875,-13.878362655639648,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34291,170524_1030_101/,G0018598.jpg,2047,962,2103,1027,5.469162940979004,-6.373179912567139,-14.866703033447266,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34292,170524_1030_101/,G0018598.jpg,355,1334,478,1477,-0.4802484810352325,-27.60542297363281,-11.64955997467041,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34293,170524_1030_101/,G0018598.jpg,3646,986,3724,1076,-3.027055501937866,-5.32703971862793,-14.51528263092041,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34294,170524_1030_101/,G0018598.jpg,2649,908,2709,978,33.855152130126946,20.309965133666992,-5.935651779174805,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34295,170524_1030_101/,G0018598.jpg,1338,1012,1426,1114,23.13668632507324,-17.07308006286621,3.74996280670166,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34296,170524_1030_101/,G0018598.jpg,3500,898,3566,974,-7.851539134979247,14.909676551818848,24.30417442321777,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34297,170524_1030_101/,G0018598.jpg,3269,1417,3366,1530,19.17763900756836,13.906004905700685,-7.644261837005615,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34298,170524_1030_101/,G0018599.jpg,2729,1579,2859,1730,15.289340019226074,0.31295785307884216,-8.785429954528809,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34299,170524_1030_101/,G0018599.jpg,2352,954,2413,1024,-1.8625811338424685,-6.64641809463501,-1.475869059562683,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34300,170524_1030_101/,G0018599.jpg,1960,1101,2032,1184,11.14793586730957,4.504282474517822,-3.88630747795105,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34301,170524_1030_101/,G0018599.jpg,1093,952,1176,1048,6.995285511016848,-19.543140411376953,0.1918238401412964,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34302,170524_1030_101/,G0018599.jpg,1426,1324,1546,1464,16.0130615234375,-10.885809898376463,-13.169541358947756,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34303,170524_1030_101/,G0018599.jpg,2627,1185,2712,1284,-3.5884215831756587,12.66833209991455,-4.338268756866455,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34304,170524_1030_101/,G0018599.jpg,2385,1054,2457,1138,3.857697725296022,-0.596745491027832,-5.261388778686523,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34305,170524_1030_101/,G0018599.jpg,568,1015,660,1123,12.675335884094238,-10.952590942382812,13.22865104675293,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34306,170524_1030_101/,G0018599.jpg,2982,1382,3086,1503,16.654178619384766,10.353667259216307,-2.309090614318848,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34307,170524_1030_101/,G0018599.jpg,2195,936,2262,1014,8.12785530090332,-6.142251491546631,-4.488771915435791,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34308,170524_1030_101/,G0018599.jpg,360,1339,478,1476,-0.7916045784950256,-27.73679161071777,-9.985347747802734,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34309,170524_1030_101/,G0018599.jpg,728,1319,853,1464,-2.282810926437378,1.4892895221710205,-5.306634426116943,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34310,170524_1030_101/,G0018599.jpg,1726,876,1783,943,2.489930391311645,0.3573513627052307,-1.526806354522705,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34311,170524_1030_101/,G0018599.jpg,1876,961,1937,1032,6.087871074676514,2.2360503673553467,-12.653360366821287,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34312,170524_1030_101/,G0018599.jpg,2045,960,2104,1028,5.421672344207764,-6.930250644683838,-14.623004913330078,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34313,170524_1030_101/,G0018599.jpg,2680,1419,2792,1550,12.84073543548584,8.318439483642576,-12.87793254852295,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34314,170524_1030_101/,G0018599.jpg,888,983,960,1068,39.038333892822266,24.73879623413086,-13.47446060180664,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34315,170524_1030_101/,G0018599.jpg,3653,988,3730,1077,-3.9801242351531982,-3.514776945114136,-8.351539611816406,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34316,170524_1030_101/,G0018599.jpg,2645,904,2708,976,48.15847778320313,21.300642013549805,-10.287590026855467,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34317,170524_1030_101/,G0018600.jpg,2729,1582,2858,1732,16.136940002441403,-0.5234518051147461,-4.453990459442139,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34318,170524_1030_101/,G0018600.jpg,1961,1100,2034,1184,8.14250373840332,4.562796592712402,-4.5096435546875,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34319,170524_1030_101/,G0018600.jpg,2982,1387,3084,1506,11.804830551147461,13.09433650970459,-4.7934889793396,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34320,170524_1030_101/,G0018600.jpg,1086,956,1168,1051,12.23677921295166,-14.681196212768555,-1.1494957208633425,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34321,170524_1030_101/,G0018600.jpg,2382,1054,2455,1139,8.714096069335938,-0.5068173408508301,-3.423746585845948,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34322,170524_1030_101/,G0018600.jpg,892,979,966,1066,23.093515396118164,21.89354133605957,-5.001324653625488,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34323,170524_1030_101/,G0018600.jpg,2624,1187,2711,1288,-2.664133071899414,17.54032325744629,-0.054763421416282654,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34324,170524_1030_101/,G0018600.jpg,2196,938,2261,1014,7.166556358337402,-5.54229736328125,-3.1025381088256836,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34325,170524_1030_101/,G0018600.jpg,1873,958,1935,1030,13.915517807006836,6.355583667755128,-15.801555633544922,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34326,170524_1030_101/,G0018600.jpg,355,1335,477,1478,0.3523587286472321,-25.653661727905273,-12.126248359680176,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34327,170524_1030_101/,G0018600.jpg,568,1017,660,1124,15.230210304260256,-11.05385684967041,14.156914710998535,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34328,170524_1030_101/,G0018600.jpg,1426,1325,1547,1465,18.25523567199707,-10.666205406188963,-13.33063793182373,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34329,170524_1030_101/,G0018600.jpg,1726,877,1782,943,4.226781368255615,0.7426663041114807,-0.9614549875259399,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34330,170524_1030_101/,G0018600.jpg,732,1313,849,1449,-4.954457759857178,2.0009813308715816,-12.537079811096193,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34331,170524_1030_101/,G0018600.jpg,2047,960,2105,1028,2.8650660514831543,-6.68599796295166,-11.367931365966795,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34332,170524_1030_101/,G0018600.jpg,1335,1012,1422,1113,31.26188087463379,-16.712213516235348,-1.957555770874024,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34333,170524_1030_101/,G0018600.jpg,2980,953,3034,1016,32.65389633178711,21.454652786254886,-7.244461536407473,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34334,170524_1030_101/,G0018600.jpg,2645,901,2711,977,40.91830062866211,19.143695831298828,-12.815462112426758,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34335,170524_1030_101/,G0018600.jpg,3498,897,3566,976,-7.439699649810791,14.4641695022583,22.58266639709473,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34336,170524_1030_101/,G0018600.jpg,2854,1098,2922,1178,55.3068733215332,51.6984748840332,-17.264625549316403,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34337,170524_1030_101/,G0018601.jpg,2729,1579,2858,1729,15.643939971923828,-0.16961242258548734,-8.193167686462402,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34338,170524_1030_101/,G0018601.jpg,2350,953,2409,1022,-1.4471851587295532,-2.480786085128784,-6.2796311378479,Likelihood.VERY_UNLIKELY,Likelihood.LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34339,170524_1030_101/,G0018601.jpg,1951,1101,2023,1185,-11.76763153076172,6.030180931091309,-4.2183122634887695,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34340,170524_1030_101/,G0018601.jpg,1874,958,1937,1031,10.27991008758545,4.699642181396484,-13.99073886871338,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34341,170524_1030_101/,G0018601.jpg,1089,955,1173,1052,10.37034797668457,-15.992164611816404,4.805196762084961,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34342,170524_1030_101/,G0018601.jpg,2198,937,2263,1013,4.1149163246154785,-5.775696277618407,-3.8057022094726562,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34343,170524_1030_101/,G0018601.jpg,2624,1188,2709,1287,-0.992763876914978,20.640268325805664,-3.1438333988189697,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34344,170524_1030_101/,G0018601.jpg,2381,1055,2455,1141,11.626851081848145,-0.03734403848648071,0.8323165774345398,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY
34345,170524_1030_101/,G0018601.jpg,2960,1392,3061,1510,-7.778769016265869,16.646965026855472,-4.199923515319823,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34346,170524_1030_101/,G0018601.jpg,568,1016,660,1124,14.077032089233398,-11.149438858032227,12.813986778259276,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34347,170524_1030_101/,G0018601.jpg,1725,877,1783,944,3.836109161376953,0.7788293361663818,-1.183201551437378,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34348,170524_1030_101/,G0018601.jpg,891,982,964,1067,28.88566589355469,22.072751998901367,-0.6870772838592529,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34349,170524_1030_101/,G0018601.jpg,711,1314,826,1448,-5.22918701171875,-0.5067535638809204,-4.626685619354248,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34350,170524_1030_101/,G0018601.jpg,354,1335,479,1480,0.6732932925224304,-27.15096092224121,-10.059341430664062,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34351,170524_1030_101/,G0018601.jpg,3663,988,3743,1081,-3.666414260864258,4.152705192565918,-0.7921460866928101,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34352,170524_1030_101/,G0018601.jpg,2985,955,3039,1018,28.64468765258789,21.05350685119629,-21.95376205444336,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34353,170524_1030_101/,G0018601.jpg,2486,874,2545,943,2.690381526947021,10.50960636138916,2.120572805404663,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34354,170524_1030_101/,G0018601.jpg,2645,903,2709,978,44.280033111572266,19.730270385742188,-9.313298225402832,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34355,170524_1030_101/,G0018602.jpg,2350,952,2411,1023,-5.910477161407473,-5.2860212326049805,-4.932641506195068,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34356,170524_1030_101/,G0018602.jpg,1952,1100,2027,1187,-15.69426155090332,5.904145240783691,-3.3455235958099365,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34357,170524_1030_101/,G0018602.jpg,2625,1189,2711,1290,-4.050907611846924,20.78837776184082,-0.06461283564567566,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34358,170524_1030_101/,G0018602.jpg,2725,1586,2851,1732,9.122776985168457,0.7839887142181396,3.576301097869873,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34359,170524_1030_101/,G0018602.jpg,1724,876,1781,943,5.467400074005127,0.5801037549972534,1.1131019592285156,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34360,170524_1030_101/,G0018602.jpg,2192,938,2258,1015,15.2191162109375,-4.619316101074219,-8.28702449798584,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34361,170524_1030_101/,G0018602.jpg,2382,1053,2455,1138,12.18453311920166,0.3923560976982117,-4.57340669631958,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34362,170524_1030_101/,G0018602.jpg,1090,953,1171,1048,12.078217506408693,-15.4573974609375,-1.232873797416687,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34363,170524_1030_101/,G0018602.jpg,569,1016,660,1122,14.623826026916506,-10.751830101013184,11.133736610412598,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY
34364,170524_1030_101/,G0018602.jpg,360,1339,479,1477,0.4448281824588776,-27.038414001464844,-11.509299278259276,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34365,170524_1030_101/,G0018602.jpg,2983,950,3040,1017,31.438047409057607,21.909914016723643,-16.420385360717773,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34366,170524_1030_101/,G0018602.jpg,2956,1393,3055,1509,-12.69437026977539,17.462055206298828,-9.896257400512695,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34367,170524_1030_101/,G0018602.jpg,688,1312,806,1449,-17.014812469482422,-5.40604829788208,-8.982330322265625,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34368,170524_1030_101/,G0018602.jpg,3494,901,3557,974,3.418468952178955,8.669584274291992,13.411946296691895,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34369,170524_1030_101/,G0018602.jpg,2646,905,2708,978,42.07926940917969,21.82093811035156,-3.898040771484375,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34370,170524_1030_101/,G0018602.jpg,896,994,967,1077,60.463111877441406,39.39299392700195,-23.639190673828125,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34371,170524_1030_101/,G0018603.jpg,1872,956,1936,1031,8.471969604492188,1.6372781991958618,-11.304978370666506,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34372,170524_1030_101/,G0018603.jpg,2354,954,2412,1021,-6.691887378692628,1.149486780166626,-1.8436799049377441,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34373,170524_1030_101/,G0018603.jpg,1949,1102,2022,1188,-16.250282287597653,8.095375061035156,-2.4994328022003174,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34374,170524_1030_101/,G0018603.jpg,2693,1558,2818,1703,-3.1471610069274902,4.1668338775634775,-11.22172737121582,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34375,170524_1030_101/,G0018603.jpg,708,1305,827,1444,2.2460253238677983,3.861865520477295,11.209165573120117,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34376,170524_1030_101/,G0018603.jpg,2624,1190,2708,1287,0.3727775514125824,20.193218231201172,0.31044360995292664,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
34377,170524_1030_101/,G0018603.jpg,1092,955,1175,1052,8.770844459533691,-15.156486511230467,-0.9640811085700988,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
